Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
"354870805000064","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","216","629",2.91,1.42,3682.55,25940449.77,3957.36,26792995.51,2396.97,13318657.5,3190.6,15200467.57
"354870805000065","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","197","561",2.85,1.29,5321.32,18992176.09,5488.49,18669633.59,2881.58,12930321.53,4015.81,13466455.45
"354870805000066","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","196","540",2.76,1.86,2490.41,7194872.08,2596.39,7226050.36,1534.88,4652905.57,2052.02,5160774.63
"354870805000067","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","188","516",2.74,2.7,3322.93,123261055.8,3549.49,130904461.4,1929.21,52985698.27,2758.59,73540718.73
"354870805000068","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","203","573",2.82,1.76,1054.47,1886674.94,1337.86,2015386.97,726.56,1128316.81,1138.2,1299578.75
"354870805000069","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","256","818",3.2,1.95,1882.44,4343566.31,2132.32,4387514.29,1099.82,3094977.81,1702.1,3766161.73
"354870805000070","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","365","1096",3,1.29,4205.73,45622870.83,4462.47,47267050.87,2330.81,21673805.39,3409.35,28035742.55
"354870805000071","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","267","965",3.61,2.26,1698.54,2517743.09,1980.4,2376735.23,1051.46,1789554.38,1592.06,1849073.79
"354870805000072","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","1","391","1269",3.25,1.95,1368.03,26496732.24,1411.35,27276604.01,949.12,68369030.01,1464.21,104770831.6
"354870805000073","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","1","208","724",3.48,2.6,1065.15,782284.45,1184.76,728128.55,616.71,539865.1,977.48,502943.31
"354870805000074","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","199","698",3.51,1.2,4779.61,21841937.33,4928.2,21788407.28,2378.3,13063342.95,3675.03,15426172.33
"354870805000075","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","133","391",2.94,1.33,3129.32,6361929.08,3177.1,6306848.44,1940.48,4751002.88,2609.36,4642910.99
"354870805000076","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","178","469",2.63,1.33,2830.44,15064491.75,3474.61,16262994.84,2306.37,14364286.04,3338.37,17356642.61
"354870805000077","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","185","408",2.21,1.25,3702.69,10992966.46,4151.5,10458970.11,2695.16,8443446.82,3535.58,8103735.93
"354870805000078","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","145","397",2.74,1.67,2993.15,8913027,3144.98,8887460.65,1851.11,5788152.52,2496.4,6196407.96
"354870805000079","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","146","415",2.84,1.51,8910.86,1204802861,9781.84,1314873297,4169.31,459831454.6,6214.63,673504562.6
"354870805000080","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","122","287",2.35,1.5,2750.82,5554576.18,2773.55,5537284.77,1837.69,6394014.31,2567.49,7062711.57
"354870805000081","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","194","574",2.96,2.14,4150.41,28415504.07,4282.87,28756890.01,2420.03,15381213.35,3165.11,17764405.88
"354870805000082","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","162","426",2.63,2.02,3205.27,10559841.63,3461.69,10516687.88,2160.76,10600058.07,2908.72,12098953.18
"354870805000083","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708013",Nova Petrópolis,"1","0","144","449",3.12,1.66,2985.07,15081705.86,3737.83,16079925.39,1663.4,7728095.69,2861.33,9874783.12
"354870805000084","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","216","632",2.93,1.58,2888.04,5033917.07,3043,4831474.27,1563.51,3738563.77,2328.81,3786383.78
"354870805000085","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","173","505",2.92,1.47,3043.09,7049284.71,3331.99,6754035.01,2045.62,5736528.87,2727.5,5789042.66
"354870805000086","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","183","571",3.12,1.66,3918.97,17357916.87,4074.84,17413465.94,2179.85,10949390.58,3108.86,12732632.88
"354870805000087","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","193","616",3.19,1.85,2567.79,5145076.54,2708.1,5045694.19,1514.52,3931631.32,2154.68,4214844.15
"354870805000088","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","163","489",3,1.94,2029.75,6886865.37,2450.74,7286484.52,2086.07,55489770.61,2789.88,72298789.62
"354870805000089","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","266","678",2.55,1.74,2136.62,5327339.73,2631.2,5258843.54,1829.75,5819157.96,2425.39,6269773.58
"354870805000090","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","253","774",3.06,1.37,3563.52,14525021.31,4154.7,14478300.03,2277.02,9467241.96,3278.53,10349602.92
"354870805000091","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","192","608",3.17,1.28,3819.61,14897043.2,3900.88,14896983.62,2039.51,8331515.9,2948.94,9367482.61
"354870805000092","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","165","489",2.96,1.34,3294.92,7725435.58,3507.49,7476640.29,1783.86,5202437.13,2755.8,5359039.66
"354870805000093","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","137","410",2.99,1.33,3130.35,11910505.89,3324.48,12004488.19,1784.21,7038764.02,2623.84,8152434
"354870805000094","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","215","696",3.24,1.67,2413.14,5793037.68,2568.44,5766845.73,1389.23,3398797.07,1976.98,3675404.31
"354870805000095","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","149","501",3.36,1.61,2399.74,4498955.11,2572.38,4377644.48,1222.86,2669705.53,1922.23,2852828.95
"354870805000096","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","97","325",3.35,1.77,2999.27,18859048.84,3094.99,19167963.24,1527.47,8439442.65,2287.33,10912248.68
"354870805000097","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","230","640",2.78,1.38,2175.46,2779829.06,2295.21,2657434.99,1337.11,2200372.61,1908.27,2049989.09
"354870805000098","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","284","782",2.75,1.32,1717.86,1227445.94,1834.1,1096808.35,1139.3,1182016,1554.83,966613.35
"354870805000099","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","249","769",3.09,1.54,2107.26,2632591.52,2204.66,2539152.18,1220,1942710.03,1736.06,1868407.97
"354870805000100","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","178","525",2.95,1.51,1675.35,1175379.6,1796.46,1041973.55,1052.9,1091554.93,1471.56,908961.77
"354870805000101","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","177","494",2.79,1.36,1860.46,1793304.52,1948.53,1706072.68,1169.84,1448640.28,1585.06,1304221.21
"354870805000102","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","226","599",2.65,1.12,1884.57,6670449.48,2327.39,7210149.51,1503.92,4485753.16,2034.27,4990021.69
"354870805000103","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","266","709",2.67,1.11,1174.55,1325042.98,1554.38,1162331.71,1151.5,1625083.8,1564.67,1561568.69
"354870805000104","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","140","381",2.72,1.38,1875.96,3115337.73,2366.08,2766455.64,1641.01,2853644.48,2212.38,2582048.11
"354870805000105","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","339","908",2.68,0.99,2333.95,2388600.91,2457.17,2211381.87,1709.98,2383203.43,2198.54,1989327.09
"354870805000106","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","214","635",2.97,1.36,2499.03,2123776.75,2621.53,1905673.36,1469.95,2177428.65,2106.66,1778180.71
"354870805000107","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","229","637",2.78,1.36,2039.79,2784541.62,2289.76,2552265.95,1413.39,2262529.75,1945.19,2078906.42
"354870805000108","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","223","618",2.77,1.23,2460.62,3165378.45,2494.18,3124668.15,1568.42,4928755.35,2135.13,5501094.29
"354870805000109","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","227","665",2.93,1.27,1950.72,1986419.89,2128.91,1787562.46,1306.05,2144243.6,1892.44,1996877.11
"354870805000110","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","170","481",2.83,1.21,2115.34,2267169.98,2219.8,2146501.98,1309.35,2479372.92,1927.79,2458139.22
"354870805000111","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","219","629",2.87,1.32,1288.39,2408980.83,2044.62,2275787.22,1161.01,2127159.83,1897.99,2078505.6
"354870805000112","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","223","634",2.84,1.39,1712.69,2267321.75,1999.63,2072385.88,1318.54,1815315.38,1778.42,1630145.15
"354870805000113","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","227","597",2.63,0.97,2364.96,2277536.94,2451.35,2148370.31,1469.61,2265219.87,2079.95,1935610.27
"354870805000114","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","224","604",2.7,1.44,2319,3909537.39,2533.94,3726366.87,1454.36,3062017.04,2086.01,3074301.53
"354870805000115","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708014",Santa Terezinha,"1","0","227","604",2.66,1.15,1745.77,2438085.02,2213.91,2053304.14,1571.3,2675322.49,2177.26,2386945.82
"354870805000116","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","133","425",3.2,1.9,1047.77,800204.6,1211.77,726079.16,720.16,812182.09,1142.54,805921.74
"354870805000117","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","361","1102",3.05,2.18,830.16,543789.7,1009.04,480249.56,597.28,502235.28,940.74,467876.33
"354870805000118","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","204","595",2.92,2.46,993.22,871274.37,1131.93,835743.58,715.49,934227.2,1060.13,1019108.22
"354870805000119","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","165","503",3.05,2.24,1263.11,1540770.27,1389.42,1519204.62,816.06,1087497.22,1263.76,1118435.43
"354870805000120","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","318","1030",3.24,2.16,1148.11,1030163.09,1272.12,983515.14,809.73,948923.17,1133.87,961270.26
"354870805000121","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","331","1113",3.36,2.6,1136.07,1794170.86,1270.41,1835802.85,687.17,921639.62,1034.9,1028312.8
"354870805000122","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","239","727",3.04,1.68,1316.72,934131.39,1392.46,882169.04,885.94,786179.53,1203.54,685559.33
"354870805000123","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","193","641",3.32,2.76,1030.87,577976.39,1117.74,529309.41,642.9,532152.13,983.46,478978.2
"354870805000124","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","275","842",3.06,2.03,1332.56,1029077.17,1425.89,967833.68,795.68,831926.73,1216.25,759992.27
"354870805000125","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","0","244","903",3.7,2.89,805.84,2871419.16,1384.68,4141425.68,753.6,1407946.35,1224.41,1711724.99
"354870805000126","3",Região Sudeste,SP,São Paulo,"3515",Metropolitana de São Paulo,"35061",São Paulo,"20",RM São Paulo,"3548708",SÃO BERNARDO DO CAMPO,"354870805",SÃO BERNARDO DO CAMPO,"35487080500",SÃO BERNARDO DO CAMPO,"3548708016",Ferrazópolis,"1","1","187","717",3.83,2.69,506.22,305733.51,830.39,231681.6,446.66,285019.41,817.77,218145.43
